checkpoint,curve,layer,value
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,17,1.0199417502513626
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,18,1.0090062340306876
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,19,0.9844341489048527
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,20,1.0020537792379587
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,21,0.9220885766973425
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,22,1.0090940860632958
hereticness--heretic_stablelm-2-1_6b-chat,x2_wm_curve,23,1.1715445701297134
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,0,0.0
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,1,-0.07973224918047589
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,2,-0.02001035213470459
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,3,-0.2306786874930064
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,4,-0.11965980132420861
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,5,0.7419969240824381
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,6,-0.1270697911580403
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,7,0.15431413054466248
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,8,0.7675067087014517
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,9,1.0185054341952005
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,10,0.17698377370834362
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,11,0.6614450613657634
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,12,0.3977229197820027
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,13,0.6934054791927335
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,14,0.06917070349057508
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,15,1.1309210459391275
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,16,2.057260851065318
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,17,0.24821950991948438
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,18,-0.3299938142299652
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,19,0.3706442912419637
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,20,-0.20308596889177954
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,21,-0.23315619428952533
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,22,-0.7203129629294078
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,23,-1.2614245414733887
hereticness--heretic_stablelm-2-1_6b-chat,x8_drive_gap_curve,24,-0.059200604756673325
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,0,0.44299987484884495
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,1,0.4894728087893734
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,2,0.5414614967917118
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,3,0.5862880866417604
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,4,0.5905950674598538
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,5,0.6274177871986047
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,6,0.6801302170398822
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,7,0.7024717608579226
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,8,0.7009914760213407
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,9,0.7190328150340647
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,10,0.7278023833274204
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,11,0.7226426399844472
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,12,0.7336373466715387
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,13,0.7655876519365664
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,14,0.7523177913823275
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,15,0.7382031892375162
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,16,0.7393126637621439
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,17,0.7398101929228875
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,18,0.7201420797323322
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,19,0.6818011222027713
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,20,0.6917432783103565
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,21,0.665833549267437
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,22,0.6301041454373947
hereticness--heretic_stablelm-2-1_6b-chat,x10_scar_curve,23,0.5718002123639285
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,0,-4.031418364458197
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,1,-3.291971365041155
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,2,-2.464761286242311
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,3,-1.7515098396877418
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,4,-1.682979971387162
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,5,-1.097080883198789
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,6,-0.25835509652919075
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,7,0.09712896995422884
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,8,0.07357564357948788
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,9,0.3606376572560164
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,10,0.5001733054464907
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,11,0.418074836311615
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,12,0.5930154346315805
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,13,1.1013878431590258
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,14,0.8902464811337343
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,15,0.6656641421468664
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,16,0.6833173768063241
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,17,0.6912337361544375
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,18,0.378287553295351
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,19,-0.2317687439096218
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,20,-0.07357564357948788
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,21,-0.485834344977879
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,22,-1.0543373038591568
hereticness--heretic_stablelm-2-1_6b-chat,x10_z_curve,23,-1.982031441280264
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,0,0.35338059067726135
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,1,0.31960567831993103
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,2,0.28958284854888916
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,3,0.26420536637306213
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,4,0.261182963848114
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,5,0.2373325675725937
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,6,0.2149815708398819
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,7,0.20448468625545502
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,8,0.2048693746328354
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,9,0.195678249001503
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,10,0.1949201375246048
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,11,0.19646286964416504
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,12,0.1944815218448639
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,13,0.184879332780838
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,14,0.1892966479063034
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,15,0.20105890929698944
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,16,0.2032369077205658
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,17,0.20731428265571594
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,18,0.2197834998369217
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,19,0.24374248087406158
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,20,0.2398388683795929
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,21,0.2575620710849762
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,22,0.273444265127182
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_min_curve,23,0.2757910192012787
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,0,0.9800372143004666
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,1,0.9864777528749403
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,2,1.0074751263971815
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,3,1.0191303169756607
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,4,1.0175128751741487
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,5,1.0064104204758737
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,6,1.0292750582513477
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,7,1.030700650990841
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,8,1.0291259226245808
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,9,1.0246495850666428
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,10,1.0414995639377098
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,11,1.037344773793485
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,12,1.0532117386792916
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,13,1.0776457414936624
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,14,1.070189571994858
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,15,1.1003390134366149
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,16,1.1151036623995965
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,17,1.1387789119169738
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,18,1.1538176140135346
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,19,1.1714731777940213
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,20,1.1794046743989894
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,21,1.1932060807182343
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,22,1.1667369847084617
hereticness--heretic_stablelm-2-1_6b-chat,x10_sigma_mp_curve,23,1.028916974814203
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,0,0.0
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,1,0.04721134805437723
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,2,0.06765956163421674
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,3,0.08074980068983659
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,4,0.11303278228055307
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,5,0.09650004230178152
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,6,0.09474530632040111
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,7,0.1175516074104376
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,8,0.1373434047429521
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,9,0.1601550003123741
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,10,0.1902796620080986
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,11,0.16935121385740523
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,12,0.20102594736812923
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,13,0.21116899299228795
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,14,0.23270045966918793
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,15,0.2489242162447241
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,16,0.282854109883411
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,17,0.2750762270176008
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,18,0.31099013057155955
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,19,0.31610788728847505
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,20,0.3193517577270433
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,21,0.32454218833663945
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,22,0.3363204555424505
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,23,0.3243987055388743
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,24,0.302529545096096
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,25,0.2786949121904505
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,26,0.27907224996930574
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,27,0.25658894810114985
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x1_g_curve,28,0.34234506784667024
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,0,0.5
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,1,0.7378472222222222
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,2,0.9565972222222222
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,3,0.9908854166666666
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,4,0.9917534722222222
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,5,0.9852430555555556
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,6,0.9861111111111112
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,7,0.9743923611111112
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,8,0.9670138888888888
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,9,0.9752604166666666
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,10,0.9678819444444444
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,11,0.9752604166666666
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,12,0.9722222222222222
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,13,0.9730902777777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,14,0.9704861111111112
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,15,0.9713541666666666
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,16,0.9887152777777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,17,0.9826388888888888
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,18,0.9809027777777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,19,0.9756944444444444
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,20,0.97265625
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,21,0.9769965277777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,22,0.96484375
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,23,0.96875
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,24,0.9730902777777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,25,0.9752604166666666
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,26,0.9748263888888888
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,27,0.9769965277777778
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,auroc_by_layer,28,0.9787326388888888
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,0,
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,1,3.789373605302234
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,2,4.663113266421145
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,3,3.921190374697042
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,4,4.191657066545468
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,5,4.021129755103068
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,6,4.017228187757924
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,7,3.728754331048823
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,8,3.498344372287487
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,9,3.44045584606715
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,10,3.4214316228907617
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,11,3.5600369421554676
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,12,3.4521712872307257
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,13,3.5024800148144526
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,14,3.3839304027968415
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,15,3.520475196623408
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,16,3.896539379783631
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,17,3.5163697491415986
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,18,3.537185930458159
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,19,3.1770968218136386
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,20,3.109640446458182
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,21,3.1956313001587295
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,22,2.979955064674278
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,23,3.047234044854181
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,24,3.178980627448982
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,25,3.2255865281374243
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,26,3.2390773651945626
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,27,3.327031770398366
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,cohen_by_layer,28,3.441824726604923
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,0,1.2500628564561667
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,1,1.425443254092889
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,2,1.339030564789525
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,3,1.1887555239155196
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,4,1.0852730821975207
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,5,1.125668212712834
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,6,1.1848664986943944
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,7,1.1853535688125478
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,8,1.258461935026271
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,9,1.2579213568105156
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,10,1.2325779555001568
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,11,1.2062233921690968
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,12,1.2397080239078346
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,13,1.2274270897888
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,14,1.121161176347804
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,15,1.0939878846759497
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,16,1.1378167979152285
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,17,1.1244651519151576
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,18,1.0865289949396961
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,19,1.0486787843084218
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,20,1.1008497438609433
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,21,1.0330750232553962
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,22,1.044468319810711
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,23,1.0523823702414759
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,24,1.0057228215507312
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,25,0.9932680506054605
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,26,1.008212575499202
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x2_wm_curve,27,1.0472727796648196
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,0,0.0
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,1,-0.07367414732774091
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,2,0.23255726198355353
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,3,-0.05996469656626383
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,4,-0.041799927751223265
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,5,0.004106685519218445
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,6,-0.15592245757579803
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,7,-0.14580523471037554
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,8,0.33823009332021076
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,9,0.2693128089110056
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,10,-0.7436213195323943
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,11,-0.06141340732574463
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,12,-0.4614591697851817
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,13,-0.5474837819735209
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,14,-1.0553526182969413
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,15,-1.1609454055627189
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,16,-0.8002638717492422
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,17,-1.3420256773630779
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,18,-1.269673615694046
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,19,-0.060034722089767456
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,20,-0.850189745426178
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,21,-2.5985006888707476
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,22,-4.236565142869949
huihui-ai--Huihui-Qwen3-0.6B-abliterated-v2,x8_drive_gap_curve,23,-3.0836551388104754
