metric,READOUT_CLASS,BASELINE_ONLY,DESCRIPTIVE,pair,ckpt_a,ckpt_b,axis,layer,abs_cos,rotation,source_file,json_path
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,25,0.452668,0.547332,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,26,0.433962,0.566038,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,27,0.426948,0.573052,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,28,0.422899,0.577101,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,29,0.376444,0.623556,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,30,0.344235,0.655765,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,31,0.378918,0.621082,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,32,0.402905,0.597095,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,33,0.393366,0.606634,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,34,0.368878,0.631122,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,35,0.357631,0.642369,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-SafeRL,Qwen3-4B-Base-chat,Qwen3-4B-SafeRL,r_ablit,36,0.335814,0.664186,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-SafeRL.r_ablit.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,AT_BAND,0.907632,0.092368,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.at_band
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,0,0.99564,0.00436,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,1,0.981765,0.018235,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,2,0.977811,0.022189,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,3,0.972783,0.027217,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,4,0.967264,0.032736,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,5,0.958994,0.041006,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,6,0.951611,0.048389,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,7,0.954682,0.045318,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,8,0.957202,0.042798,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,9,0.954673,0.045327,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,10,0.946289,0.053711,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,11,0.943309,0.056691,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,12,0.9381,0.0619,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,13,0.938248,0.061752,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,14,0.933854,0.066146,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,15,0.932734,0.067266,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,16,0.923619,0.076381,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,17,0.915377,0.084623,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,18,0.904677,0.095323,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,19,0.893372,0.106628,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,20,0.886301,0.113699,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,21,0.886133,0.113867,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,22,0.89262,0.10738,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,23,0.898207,0.101793,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,24,0.911667,0.088333,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,25,0.914634,0.085366,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,26,0.917503,0.082497,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,27,0.920316,0.079684,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,28,0.925511,0.074489,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,29,0.924622,0.075378,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,30,0.920529,0.079471,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,31,0.920788,0.079212,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,32,0.916215,0.083785,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,33,0.910027,0.089973,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,34,0.903202,0.096798,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,35,0.891912,0.108088,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_content,36,0.857912,0.142088,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_content.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,AT_BAND,0.041077,0.958923,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.at_band
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,0,0.0,1.0,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,1,0.828577,0.171423,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,2,0.704034,0.295966,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,3,0.591965,0.408035,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,4,0.506596,0.493404,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,5,0.393338,0.606662,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,6,0.309056,0.690944,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,7,0.281281,0.718719,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,8,0.232677,0.767323,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,9,0.165424,0.834576,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,10,0.1643,0.8357,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,11,0.151901,0.848099,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,12,0.149554,0.850446,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,13,0.114958,0.885042,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,14,0.028217,0.971783,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,15,0.037114,0.962886,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,16,0.059537,0.940463,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,17,0.072661,0.927339,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,18,0.046154,0.953846,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,19,0.021809,0.978191,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,20,0.013418,0.986582,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,21,0.029221,0.970779,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,22,0.061566,0.938434,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,23,0.115232,0.884768,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,24,0.18224,0.81776,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,25,0.217401,0.782599,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,26,0.229001,0.770999,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,27,0.226435,0.773565,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,28,0.200122,0.799878,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,29,0.21717,0.78283,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,30,0.225289,0.774711,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,31,0.226285,0.773715,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,32,0.241364,0.758636,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,33,0.22246,0.77754,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,34,0.218956,0.781044,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-Base-chat||Qwen3-4B-abliterated,Qwen3-4B-Base-chat,Qwen3-4B-abliterated,r_ablit,35,0.235659,0.764341,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-chat||Qwen3-4B-abliterated.r_ablit.per_layer_abs[35]
